"Path","Exists","BlobHash","SizeBytes","FileName","BackupStyle","BackupReason","ProjectIncluded","TextReferenced","ReferenceEvidence","DuplicateCount","CanonicalPath","Classification","ProposedAction"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Format 2b.rpt","True","5a642e19231aa02db594fe8eaafc46d2c5a8f6d0","52224","ATM-CompanySummaryStatementPerMonthlyPostSummary Format 2b.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Format 2b.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Format 2BA.rpt","True","aaa22de3f67217d887b490787092f45bef96321a","59392","ATM-CompanySummaryStatementPerMonthlyPostSummary Format 2BA.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Format 2BA.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized New per invoice.rpt","True","c2ceabe471929cfb9309f5f87b542127cf3b8191","58880","ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized New per invoice.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized New per invoice.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized New.rpt","True","2b40a584ae6a3847b1717335a587c9d0f2c40d08","58880","ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized New.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized New.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized per Invoice New.rpt","True","d3c334a1bfd39246133451ef965e65b1097ed11f","58368","ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized per Invoice New.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized per Invoice New.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized per Invoice.rpt","True","ba3a8097e7fbb6a4fc447aa5b4e826e04a76dc62","58880","ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized per Invoice.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary Summarized per Invoice.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary.rpt","True","eb215a0875a578ed2f818b553a07896de115c61d","54272","ATM-CompanySummaryStatementPerMonthlyPostSummary.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary2.rpt","True","72f706a0327e50b41ac74fe27df840604ca633b6","52224","ATM-CompanySummaryStatementPerMonthlyPostSummary2.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummary2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummaryByTransNo.rpt","True","d581acf57b8db72fbaffa2933a316e081953e5fa","52736","ATM-CompanySummaryStatementPerMonthlyPostSummaryByTransNo.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummaryByTransNo.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummaryNew.rpt","True","6e14844439e722b985c31d82657b311d0a5d6c29","54272","ATM-CompanySummaryStatementPerMonthlyPostSummaryNew.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthlyPostSummaryNew.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthSingleCompany(onNewTable).rpt","True","390f591fd5c41d18e41e1eb077034257d31924c6","54784","ATM-CompanySummaryStatementPerMonthSingleCompany(onNewTable).rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthSingleCompany(onNewTable).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthSingleCompany(onNewTable)Detailed.rpt","True","6b26eea869e2ec4b64d92541ad5f29de29a19e6a","55296","ATM-CompanySummaryStatementPerMonthSingleCompany(onNewTable)Detailed.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthSingleCompany(onNewTable)Detailed.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthSingleCompany.rpt","True","eb97b7bce9b2bcbb88732533cd6476e8619ab122","55296","ATM-CompanySummaryStatementPerMonthSingleCompany.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CompanySummaryStatementPerMonthSingleCompany.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-Credit Income Summary per Company N Pharma.rpt","True","40996e8f008a9033e59ae6e79fba602faf8cf5dc","53248","ATM-Credit Income Summary per Company N Pharma.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-Credit Income Summary per Company N Pharma.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-CreditIncomePostSummaryClinicNPharma.rpt","True","3a63eb0d15eef2c0d18ad81a97da126a5a1e976b","52224","ATM-CreditIncomePostSummaryClinicNPharma.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-CreditIncomePostSummaryClinicNPharma.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-IBCombinedUserWiseSummaryStatementTest.rpt","True","f9ffbb1166e73331f604046b267b7e33a5802ae6","51200","ATM-IBCombinedUserWiseSummaryStatementTest.rpt","True","Archive-style filename","False","False","","2","IGroup/Reports/ISP/ATM-IBCombinedUserWiseSummaryStatementTest.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-Pharmacy Summary Statement Per Month Post Final Summary.rpt","True","a71af2e6c900a1a854c7ff1423087172a3e7cf34","58368","ATM-Pharmacy Summary Statement Per Month Post Final Summary.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-Pharmacy Summary Statement Per Month Post Final Summary.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ATM-Summary Statement Per Month Post Final Summary.rpt","True","25286480533f0a1a6dcecff883cc52aed0312c6d","58368","ATM-Summary Statement Per Month Post Final Summary.rpt","False","","False","False","","2","IGroup/Reports/ISP/ATM-Summary Statement Per Month Post Final Summary.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/CashCompanySummaryStatementDetailed.rpt","True","7af07223f45363b92ec3bcfbeba11d442bfd77ea","51712","CashCompanySummaryStatementDetailed.rpt","False","","False","False","","2","IGroup/Reports/ISP/CashCompanySummaryStatementDetailed.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/CashCompanySummaryStatementDetailedEntered as Credit.rpt","True","da0eb7efe5a4333926e0336eee11d44b6bdb3cbc","52224","CashCompanySummaryStatementDetailedEntered as Credit.rpt","False","","False","False","","2","IGroup/Reports/ISP/CashCompanySummaryStatementDetailedEntered as Credit.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Hour Period.rpt","True","a4487c4d5986aa2a0695889681ee9ac56d0de37d","51200","Clinic Cash Income per Service per Doctor per Hour Period.rpt","False","","False","False","","2","IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Hour Period.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Month.rpt","True","bbaa6cce85ac06a23677d815290118ad5e898392","53248","Clinic Cash Income per Service per Doctor per Month.rpt","False","","False","False","","2","IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Month.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Period Single Doctor per item.rpt","True","67efc2a3e5299b900a77a1bce9bdc8458e6d6f52","51200","Clinic Cash Income per Service per Doctor per Period Single Doctor per item.rpt","False","","False","False","","2","IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Period Single Doctor per item.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Period Single Doctor.rpt","True","fe3f29add6a56d1d14d7dd608edad4fc26bab520","52736","Clinic Cash Income per Service per Doctor per Period Single Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Period Single Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Period.rpt","True","b21cfd32451da337950fe45268a96d885391ac8e","53248","Clinic Cash Income per Service per Doctor per Period.rpt","False","","False","False","","2","IGroup/Reports/ISP/Clinic Cash Income per Service per Doctor per Period.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/CompanySummaryStatement.rpt","True","5d9c96b57c4ca95524b5706091f657baed8e8ccd","51200","CompanySummaryStatement.rpt","False","","False","False","","2","IGroup/Reports/ISP/CompanySummaryStatement.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Cash & Credit Income per Service per Month per given Doctor.rpt","True","e03c2a0d5300a4df93a7acb883404f8643415cab","98816","Doctors Cash & Credit Income per Service per Month per given Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Cash & Credit Income per Service per Month per given Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Cash and Credit Income per Service per given Doctor.rpt","True","eb767f58fcfaabf4c5c11fe1a0d9081528047539","91136","Doctors Cash and Credit Income per Service per given Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Cash and Credit Income per Service per given Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Cash Income per Service per Doctor per Month.rpt","True","7cb79bc5cfc9f77913dcaedaaf3f88746e36ca3e","51200","Doctors Cash Income per Service per Doctor per Month.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Cash Income per Service per Doctor per Month.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Cash Income per Service per Doctor.rpt","True","6d19bf6d50d94df97cbfb4a85dc371480342fb95","51200","Doctors Cash Income per Service per Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Cash Income per Service per Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Cash Income per Service per given Doctor.rpt","True","4867ede2e24a44f26890191e89b253afcd05ba44","89088","Doctors Cash Income per Service per given Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Cash Income per Service per given Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Cash Income per Service per given Doctor2.rpt","True","dc015188643eebeb9dafaefa9112c3d4b915be4d","87552","Doctors Cash Income per Service per given Doctor2.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Cash Income per Service per given Doctor2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Cash Income per Service per Month per given Doctor.rpt","True","8ee71358ec269a6e7d6295991e93cb862459c12a","101376","Doctors Cash Income per Service per Month per given Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Cash Income per Service per Month per given Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Cash Income per Service.rpt","True","bfc0c51315f1a60bc41f90ce7e16b1ef0f5b787a","89088","Doctors Cash Income per Service.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Cash Income per Service.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Credit Income per Service per given Doctor.rpt","True","5308fa75c56de24b5c3439f1f35e72df3b5ff630","89088","Doctors Credit Income per Service per given Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Credit Income per Service per given Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Credit Income per Service per given Doctor2.rpt","True","44dce09ce50b6048415402f796177a25f03f361c","89600","Doctors Credit Income per Service per given Doctor2.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Credit Income per Service per given Doctor2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Credit Income per Service per Month per given Doctor.rpt","True","f679b3e0df3790f85a16251472c1802354ae9f40","88576","Doctors Credit Income per Service per Month per given Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Credit Income per Service per Month per given Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Credit Income per Service.rpt","True","2e81672264b62c6ceed91b1665d857a957a8066e","89088","Doctors Credit Income per Service.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Credit Income per Service.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Doctors Income Per Service.rpt","True","16bac2f45d29832b72d4bb46b4d167c229be6161","60928","Doctors Income Per Service.rpt","False","","False","False","","2","IGroup/Reports/ISP/Doctors Income Per Service.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ItemMovementReportPeriodic.rpt","True","fed2d2f4492de472cdc723b0566951fb60c60ea6","51712","ItemMovementReportPeriodic.rpt","False","","False","False","","2","IGroup/Reports/ISP/ItemMovementReportPeriodic.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ItemMovementReportPeriodic1.rpt","True","c4d1e4e94d636af64d3a1db767e04ecdda80fb3d","54272","ItemMovementReportPeriodic1.rpt","False","","False","False","","2","IGroup/Reports/ISP/ItemMovementReportPeriodic1.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ItemMovementReportPeriodic2.rpt","True","16db0f026789d02aeca6bbf970052b5951a2d375","53248","ItemMovementReportPeriodic2.rpt","False","","False","False","","2","IGroup/Reports/ISP/ItemMovementReportPeriodic2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/ItemMovementReportPeriodicNew.rpt","True","e68193d32103a52f09f55f6091a42d61820137a4","51200","ItemMovementReportPeriodicNew.rpt","False","","False","False","","2","IGroup/Reports/ISP/ItemMovementReportPeriodicNew.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/National Day Services for a given period  Items (itemized).rpt","True","9ca75fc3e610af64e9859ef5067966350f89af20","59392","National Day Services for a given period  Items (itemized).rpt","False","","False","False","","2","IGroup/Reports/ISP/National Day Services for a given period  Items (itemized).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/No of Diagnostic Test services per Month.rpt","True","added601aab2ee70bc784c174e0e83f88f8fcd2e","52736","No of Diagnostic Test services per Month.rpt","False","","False","True","Accounts/Reports/IGroup/No of Diagnostic Test services per Month.vb:30; Accounts/Accounts.vbproj:1860; Accounts/Accounts.vbproj:2706","2","IGroup/Reports/ISP/No of Diagnostic Test services per Month.rpt","Protected by static or project reference","Retain"
"IGroup/Reports/ISP/No of services per Day.rpt","True","dac70e0d6ed7025ce10020b217daf3dfee0c012a","51200","No of services per Day.rpt","False","","False","False","","2","IGroup/Reports/ISP/No of services per Day.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/No of services per Day1.rpt","True","5b57562f24350509ca544aefa50e9be7bedffefa","52224","No of services per Day1.rpt","False","","False","False","","2","IGroup/Reports/ISP/No of services per Day1.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/No of services per Day2.rpt","True","d96258f1babee42c67322ecb6494016ccbf5576b","52224","No of services per Day2.rpt","False","","False","False","","2","IGroup/Reports/ISP/No of services per Day2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/No of services per month Diagnostic Services.rpt","True","862c265fec976160e7d56b5cfca81664286b02a6","52736","No of services per month Diagnostic Services.rpt","False","","False","False","","2","IGroup/Reports/ISP/No of services per month Diagnostic Services.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/No. of Patients per clinic Single Doctor.rpt","True","2635cf72b8fe99edf7544fecd5543964bd7ed7d1","218112","No. of Patients per clinic Single Doctor.rpt","False","","False","False","","2","IGroup/Reports/ISP/No. of Patients per clinic Single Doctor.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/No. of Patients per doctor per day.rpt","True","0084cf1643c5e74d471ae8f260d4f52cf7fcd439","79872","No. of Patients per doctor per day.rpt","False","","False","False","","2","IGroup/Reports/ISP/No. of Patients per doctor per day.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Payroll Report Per Month Per Employee.rpt","True","01791bddca9bd1ea519d691e5dc084f376e241ad","95744","Payroll Report Per Month Per Employee.rpt","False","","False","False","","2","IGroup/Reports/ISP/Payroll Report Per Month Per Employee.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/PurchaseOrderAnalysis.rpt","True","6cec18205f1c93263d4fdd72d07c5638681cb723","17408","PurchaseOrderAnalysis.rpt","False","","False","False","","2","IGroup/Reports/ISP/PurchaseOrderAnalysis.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Report1.rpt","True","5dd559d9c6189a0767d86dc46598d49193e6a82f","48128","Report1.rpt","False","","False","False","","2","IGroup/Reports/ISP/Report1.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Statement of Employee Payroll.rpt","True","56a667740a3e274e633c3b7196a8b86e90697e70","88064","Statement of Employee Payroll.rpt","False","","False","True","Accounts/Reports/IGroup/Statement of Employee Payroll.vb:30; Accounts/Accounts.vbproj:1926; Accounts/Accounts.vbproj:2750","2","IGroup/Reports/ISP/Statement of Employee Payroll.rpt","Protected by static or project reference","Retain"
"IGroup/Reports/ISP/temp.rpt","True","299455b4adaf9b90aa9038551cfe00e809cb0443","60416","temp.rpt","False","","False","False","","2","IGroup/Reports/ISP/temp.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/TEST.rpt","True","287dcee68f9cc4e194f0689901ab08b231e939e0","60416","TEST.rpt","True","Archive-style filename","False","False","","2","IGroup/Reports/ISP/TEST.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/test2.rpt","True","e952676c8835d080950b817de21f5a8d5679e691","60416","test2.rpt","True","Archive-style filename","False","False","","2","IGroup/Reports/ISP/test2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/trial.rpt","True","2881f642043ffb277bc3678490f36867c05464b0","52736","trial.rpt","True","Archive-style filename","False","False","","2","IGroup/Reports/ISP/trial.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedDailyInvoices.rpt","True","8ee00f12fcbbe228a3466d2feb851afbf5d0c643","56832","VatAdjustedDailyInvoices.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedDailyInvoices.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedDailyInvoicesFinal.rpt","True","5ecfc5a3c3c6bc582d1344fd09eef06c8e78255d","52224","VatAdjustedDailyInvoicesFinal.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedDailyInvoicesFinal.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedDailyInvoicesNew.rpt","True","d2d754aca9ae2fdc5d9aa686cf02204ac93130d2","55808","VatAdjustedDailyInvoicesNew.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedDailyInvoicesNew.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedDailyInvoicesNew2.rpt","True","2bed26ade6b0477ed19c6ca78961352bcce3136c","57856","VatAdjustedDailyInvoicesNew2.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedDailyInvoicesNew2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedDailyInvoicesNew3.rpt","True","8f54289975ab55261c0a9553d7aac4edb7ac691d","55808","VatAdjustedDailyInvoicesNew3.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedDailyInvoicesNew3.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedInvoices.rpt","True","61a45adb79a6aac6fdf80e5c72365c8b2faa0fad","53760","VatAdjustedInvoices.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedInvoices.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedInvoices4thQuarter.rpt","True","720254670443cdc2a9058c0f8c28451ac0c81dba","53248","VatAdjustedInvoices4thQuarter.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedInvoices4thQuarter.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedInvoicesNew.rpt","True","e352f2eeb5d557bdc8dafa789cb45ec9fedb30cb","53760","VatAdjustedInvoicesNew.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedInvoicesNew.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedInvoicesVatSubmission.rpt","True","d495e19d0a971c36623c9414709508179cabd9a6","53760","VatAdjustedInvoicesVatSubmission.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedInvoicesVatSubmission.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatAdjustedInvoicesVatSubmission2.rpt","True","6aba65401f46d375f8c7f289950a04cf837c6655","51712","VatAdjustedInvoicesVatSubmission2.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatAdjustedInvoicesVatSubmission2.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/VatPurchases4thQuarter.rpt","True","a5317703fae8355f79912343602a0289b8d90eea","48640","VatPurchases4thQuarter.rpt","False","","False","False","","2","IGroup/Reports/ISP/VatPurchases4thQuarter.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ISP/Warehouse Summary Usage.rpt","True","8cb1e6806f779edc9f782ef6eb0290cac5848c3b","53248","Warehouse Summary Usage.rpt","False","","False","False","","2","IGroup/Reports/ISP/Warehouse Summary Usage.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ItemMovementReport.rpt","True","3ddaf206ec791edbefac13458c55b023ec7e3ba3","15872","ItemMovementReport.rpt","False","","False","False","","5","IGroup/Reports/ItemMovementReport.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ItemMovementReportFromOS.rpt","True","6c7cc393be303777e84bd2572bc4bfac1d79817d","50688","ItemMovementReportFromOS.rpt","False","","False","False","","3","IGroup/Reports/ItemMovementReportFromOS.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ItemMovementReportPeriodic.rpt","True","cde5ae5dbda06b9a9e46ce777433ef22b2253533","51712","ItemMovementReportPeriodic.rpt","False","","False","False","","3","IGroup/Reports/ItemMovementReportPeriodic.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ItemMovementReportPeriodicOrig.rpt","True","69a483009ccb90e3a4f398d372e8747497d9c341","52736","ItemMovementReportPeriodicOrig.rpt","False","","False","False","","3","IGroup/Reports/ItemMovementReportPeriodicOrig.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ItemPriceList.rpt","True","3f592b37f1a80aee19c19cd6d352c9891505ef2f","1161728","ItemPriceList.rpt","False","","False","False","","5","IGroup/Reports/ItemPriceList.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/ItemWisePurchaseHistory.rpt","True","9b2631d46b8356320b08f8387e4747fd441b0ec5","49664","ItemWisePurchaseHistory.rpt","False","","False","False","","3","IGroup/Reports/ItemWisePurchaseHistory.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Lab Summary Report by Invoice (Friday Only).rpt","True","db0144a7868fe2f1ef718f9a90036669df0615a0","57344","Lab Summary Report by Invoice (Friday Only).rpt","False","","False","False","","2","IGroup/Reports/Lab Summary Report by Invoice (Friday Only).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Lab Summary Report by Invoice Summary per Month.rpt","True","d732960f57fad3217a767a527dccb081b5f8babf","179712","Lab Summary Report by Invoice Summary per Month.rpt","False","","False","False","","2","IGroup/Reports/Lab Summary Report by Invoice Summary per Month.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Lab Summary Report by Invoice with amount (Friday Only).rpt","True","6e4f90ee8957731568caec88e444edf1e708bf68","57344","Lab Summary Report by Invoice with amount (Friday Only).rpt","False","","False","False","","2","IGroup/Reports/Lab Summary Report by Invoice with amount (Friday Only).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Lab Summary Report by Lab Test (Friday Only).rpt","True","d23e846e37e27951cd90f8a341484786232a48ed","57856","Lab Summary Report by Lab Test (Friday Only).rpt","False","","False","False","","2","IGroup/Reports/Lab Summary Report by Lab Test (Friday Only).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Lab Summary Report by Lab Tests (Friday Only).rpt","True","2506fa9e1e0ae9f26658e098ce39f79f3bb77cc1","55808","Lab Summary Report by Lab Tests (Friday Only).rpt","False","","False","False","","2","IGroup/Reports/Lab Summary Report by Lab Tests (Friday Only).rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Lab Summary Report.rpt","True","1d7a31ee9b39b6fef6bbcee0a152d573fe1ee4ee","56320","Lab Summary Report.rpt","False","","False","False","","2","IGroup/Reports/Lab Summary Report.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/LabInvp001.rpt","True","ae1534be523360633ebd5cdad8ef0474519b86e5","57856","LabInvp001.rpt","False","","False","False","","2","IGroup/Reports/LabInvp001.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Laboratory Tests Done for a given Period per nationality.rpt","True","4a4b921a5358cfd9e69c572dbf5476584bc9db79","206848","Laboratory Tests Done for a given Period per nationality.rpt","False","","False","False","","2","IGroup/Reports/Laboratory Tests Done for a given Period per nationality.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Laboratory Tests Done for a given Period per Unknown Nationality.rpt","True","f2908ed47b39b2ad97f171f5b5bef8353689baf5","76288","Laboratory Tests Done for a given Period per Unknown Nationality.rpt","False","","False","False","","2","IGroup/Reports/Laboratory Tests Done for a given Period per Unknown Nationality.rpt","Canonical copy retained for exact duplicate group","Retain"
"IGroup/Reports/Laboratory Tests Done for a given Period.rpt","True","44059e349d057d25767b880fb292452e01ea40d1","99840","Laboratory Tests Done for a given Period.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
