"Path","BlobHash","SizeBytes","DuplicateCount","CanonicalPath","Classification","ProposedAction","ProjectIncluded","TextReferenced"
"Accounts/Reports/IGroup/Reports/Backup/PMRPatientDentalProfile.rpt","0730806025534084c412c6ec90c517901d788924","84992","5","IGroup/Reports/PMRPatientDentalProfile.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRPatientProfile (2).rpt","b5709a9c7d71085dae7b954288e252a55c37582b","19456","3","Accounts/Reports/IGroup/Reports/Report Backups/PMRPatientProfile.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRPatientProfile.rpt","b5709a9c7d71085dae7b954288e252a55c37582b","19456","3","Accounts/Reports/IGroup/Reports/Report Backups/PMRPatientProfile.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRPharmacyMedicineNCPrescription (2).rpt","89ddaebc24172dd9a8289d68ef7ebecb446fcc48","14336","3","Accounts/Reports/IGroup/Reports/Report Backups/PMRPharmacyMedicineNCPrescription.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRPharmacyMedicineNCPrescription.rpt","89ddaebc24172dd9a8289d68ef7ebecb446fcc48","14336","3","Accounts/Reports/IGroup/Reports/Report Backups/PMRPharmacyMedicineNCPrescription.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRPharmacyMedicinePrescription (2).rpt","61e26d44ca106356766bc92deaf0efdc649cf97a","14336","3","Accounts/Reports/IGroup/Reports/Report Backups/PMRPharmacyMedicinePrescription.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRPharmacyPrescriptionBlank (2).rpt","fd9007679e0e5658cdf9dac160ea1b5f4de739d6","15360","5","IGroup/Reports/PMRPharmacyPrescriptionBlank.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRPharmacyPrescriptionBlank.rpt","fd9007679e0e5658cdf9dac160ea1b5f4de739d6","15360","5","IGroup/Reports/PMRPharmacyPrescriptionBlank.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRUcaf (2).rpt","6cefd6745f0064b5762724a9343f9d49fdaf348d","19968","5","IGroup/Reports/PMRUcaf.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRUcaf.rpt","6cefd6745f0064b5762724a9343f9d49fdaf348d","19968","5","IGroup/Reports/PMRUcaf.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRUcafBlank (2).rpt","68edc361b7d80a47a573137b16f296d6dc424da5","22016","5","IGroup/Reports/PMRUcafBlank.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PMRUcafBlank.rpt","68edc361b7d80a47a573137b16f296d6dc424da5","22016","5","IGroup/Reports/PMRUcafBlank.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/POAnalysis.rpt","6e030d6a15ca0e417a721917d432d9398296eda8","17920","3","IGroup/Reports/POAnalysis.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseOrder (2).rpt","6be8cfe4f57c3b3babd0ecdabe34b48354307f5a","15872","5","IGroup/Reports/PurchaseOrder.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseOrder.rpt","6be8cfe4f57c3b3babd0ecdabe34b48354307f5a","15872","5","IGroup/Reports/PurchaseOrder.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseOrderAnalysis.rpt","90b12631e00139fd05502b2ffba27aefb8d498a5","51200","3","IGroup/Reports/PurchaseOrderAnalysis.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseReport (2).rpt","b0ed6e595b74a91a3a0d12a861ac6ae4f9872c6d","18944","3","Accounts/Reports/IGroup/Reports/Report Backups/PurchaseReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseReport.rpt","b0ed6e595b74a91a3a0d12a861ac6ae4f9872c6d","18944","3","Accounts/Reports/IGroup/Reports/Report Backups/PurchaseReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseReturnReport (2).rpt","96d7f97ef12046682c2efd84cbf4d7110bd5f22b","54272","3","IGroup/Reports/PurchaseReturnReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseReturnReport.rpt","f826223228a552add514b908b8f6ed80d4fd3536","18944","2","Accounts/Reports/IGroup/Reports/Report Backups/PurchaseReturnReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseReturnReport1 (2).rpt","c7422ba77b26254f39f0ce3e30312062a422f1a1","20480","4","Accounts/Reports/IGroup/Reports/PurchaseReturnReport1.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseReturnReport1.rpt","c7422ba77b26254f39f0ce3e30312062a422f1a1","20480","4","Accounts/Reports/IGroup/Reports/PurchaseReturnReport1.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseSummaryReport (2).rpt","f7588cef7e167c4956131e6ca6aaa1504acad222","17408","4","Accounts/Reports/IGroup/Reports/PurchaseSummaryReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/PurchaseSummaryReport.rpt","f7588cef7e167c4956131e6ca6aaa1504acad222","17408","4","Accounts/Reports/IGroup/Reports/PurchaseSummaryReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/RevenueReportDoctorWisePatients (2).rpt","89f4903b5803decfa2a1b762f3decc44a6abc407","54784","3","IGroup/Reports/RevenueReportDoctorWisePatients.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/RevenueReportDoctorWisePatients.rpt","dd668ad79829db8719bf3757291d4f20699d7e50","1167872","2","Accounts/Reports/IGroup/Reports/Report Backups/RevenueReportDoctorWisePatients.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/SaleProfitabilityDateWise (2).rpt","e873142f9618bda8d425f70bdc65c66ea6e0e01a","19456","5","IGroup/Reports/SaleProfitabilityDateWise.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/SaleProfitabilityDateWise.rpt","e873142f9618bda8d425f70bdc65c66ea6e0e01a","19456","5","IGroup/Reports/SaleProfitabilityDateWise.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/SaleProfitabilityInvoiceWise (2).rpt","5ea7e1600f682c5c70a9b80cd89c199869e7024c","17920","5","IGroup/Reports/SaleProfitabilityInvoiceWise.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/SaleProfitabilityInvoiceWise.rpt","5ea7e1600f682c5c70a9b80cd89c199869e7024c","17920","5","IGroup/Reports/SaleProfitabilityInvoiceWise.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/SaleProfitabilityItemWise (2).rpt","7b0b61799c93f78c76db548885e0ffc2d351d19b","16384","5","IGroup/Reports/SaleProfitabilityItemWise.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/SaleProfitabilityItemWise.rpt","7b0b61799c93f78c76db548885e0ffc2d351d19b","16384","5","IGroup/Reports/SaleProfitabilityItemWise.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockAdjustment (2).rpt","ef8d9cc85a310b14bb0be7408c911c00febdafea","15872","5","IGroup/Reports/StockAdjustment.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockAdjustment.rpt","ef8d9cc85a310b14bb0be7408c911c00febdafea","15872","5","IGroup/Reports/StockAdjustment.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegister Summary.rpt","cd0ebb6bd0eb623ca9301ad10498b86c2761bd57","17408","3","IGroup/Reports/StockRegister Summary.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegister.rpt","3bc0fecea84994b3fce2f3f56dd789cb43ac8f2e","16384","3","Accounts/Reports/IGroup/Reports/Orig/StockRegister.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegister2.rpt","30e3ac8643b052dcf2e6287cd1b35eadff33059b","17920","2","Accounts/Reports/IGroup/Reports/StockRegister2.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegister3.rpt","d87477eaecef2b7664bdfdb9c8f56e6685830101","18432","2","Accounts/Reports/IGroup/Reports/StockRegister3.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegisterClinic.rpt","5a968bf9d08a73497d82efe58b9797f267f4bcfd","21504","3","IGroup/Reports/StockRegisterClinic.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegisterClinicNew.rpt","1a25529a4f21440e689119108d28b23690cc17d2","21504","3","IGroup/Reports/StockRegisterClinicNew.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegisterNew.rpt","20e0519c59ec8f156b26675d43c1c229ca6741fe","17408","3","IGroup/Reports/StockRegisterNew.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegisterPharmacy.rpt","93308d451ca0eed455dd4091722a98b71988fdaa","21504","3","IGroup/Reports/StockRegisterPharmacy.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/StockRegisterWithBarCodes.rpt","73ec0bd2bf918aef5fda6af4e89fc32f308bcabc","21504","3","IGroup/Reports/StockRegisterWithBarCodes.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/TestChartOfAccounts.rpt","a2ed36d02dd25ccf0eb2a09dab07d347f858d8c6","48128","3","IGroup/Reports/TestChartOfAccounts.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Transfer2BranchStockReport.rpt","cf30a6e6e15822403f8629584d309a697c0dfe16","16384","3","IGroup/Reports/Transfer2BranchStockReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/TransferStockItemWiseReport (2).rpt","159f5f074d86572de46ebe6b804a7be2a5e85658","89600","5","IGroup/Reports/TransferStockItemWiseReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/TransferStockItemWiseReport.rpt","159f5f074d86572de46ebe6b804a7be2a5e85658","89600","5","IGroup/Reports/TransferStockItemWiseReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/TransferStockReport (2).rpt","4b3fef0e9e22f99a3a0562fd6730895902efb8c6","50176","3","IGroup/Reports/TransferStockReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/TransferStockReport.rpt","96340b0763410709674598af91f065a7a291129e","18432","2","Accounts/Reports/IGroup/Reports/Report Backups/TransferStockReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/ClinicBillPrint - Copy (2).rpt","2d2ac7ec00ed15a37a679079b51523937b10d80d","14336","2","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint - Copy (2).rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/ClinicBillPrint - Copy.rpt","83c3142a3448d5d1d12e8588bbf2cf04ea1aacb8","14336","2","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint - Copy.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/ClinicBillPrint.rpt","3a70aa9f19c34a4fe64a6daa963acfe739581c73","14848","3","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/ClinicBillPrint.rpt2.rpt","36d7db3ba482a4c1cd506bd118079e6e0d86a155","16384","2","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rpt2.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/ClinicBillPrint.rptok.rpt","09927d0d9496ae80abd5b1d8f59e89f71749cbcb","16384","2","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rptok.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/DCBillPrint.rpt2.rpt","3e4a20c0f1c38dfc38cf85560fc67221290bb718","15872","2","Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rpt2.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/DCBillPrint.rpt3.rpt","100d9b93aa5f2e04a79d8a64472b267b6478a864","15872","2","Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rpt3.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/DCBillPrint.rptorig.rpt","fa97d6197a4cef44c3acb65173d0324da24f6445","15872","2","Accounts/Reports/IGroup/Reports/Trial/DCBillPrint.rptorig.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/DiagnosisCenter.rpt","a115821a513c05d028b41a2cc80046c812b0f4a8","11776","2","Accounts/Reports/IGroup/Reports/Trial/DiagnosisCenter.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/DiagnosisCenter2.rpt","9f52a3aabc81d2a95e27edfbcce31d4af8140ed4","11776","2","Accounts/Reports/IGroup/Reports/Trial/DiagnosisCenter2.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/IBDailyReceptionInvoice.rpt","be2207a7ec1b92d65d5c1c79b1e1ba3c3b5bd94a","52736","2","Accounts/Reports/IGroup/Reports/Trial/IBDailyReceptionInvoice.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/LabInvp001.orig.rpt","20f61a4ac11b8c04c121a477e7f49c091c5bb2e7","52736","2","Accounts/Reports/IGroup/Reports/Trial/LabInvp001.orig.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/LabInvp001.rpt","a82c633df7f7dbf7a5dc56241738efa396a749ae","50688","2","Accounts/Reports/IGroup/Reports/Trial/LabInvp001.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/LabInvp002.rpt","4180dd33b8908d4c630cad8cb09b6e457858f2b1","52736","2","Accounts/Reports/IGroup/Reports/Trial/LabInvp002.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/XDCDriverLicenseForm.rpt","a70f1bb0f052703bc846682a3754d19da119581f","16896","2","Accounts/Reports/IGroup/Reports/Trial/XDCDriverLicenseForm.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/XDCHealthCardForm.rpt","f5bd8a89c02ac011fa266d1e9f2f3a46ad3168a6","15360","2","Accounts/Reports/IGroup/Reports/Trial/XDCHealthCardForm.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/XDCIqamaForm.rpt","0b8e70027d46146e1a15afda15316dd56e3c680f","15360","2","Accounts/Reports/IGroup/Reports/Trial/XDCIqamaForm.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/Trial/XDCMedicalReportForm.rpt","fe689a08cfca9b8fad0f2f0b841e6ce2eaa0fa73","46080","3","Accounts/Reports/IGroup/Reports/Report Backups/DCMedicalReportForm.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/UnpostedPayables (2).rpt","9875b650aa9ac4a32130fb3aff684b846750e28c","14336","5","IGroup/Reports/UnpostedPayables.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/UnpostedPayables.rpt","9875b650aa9ac4a32130fb3aff684b846750e28c","14336","5","IGroup/Reports/UnpostedPayables.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/VoucherPrint (2).rpt","b5fccce6780e2d7cb0c27380f358aad975b7c345","43520","5","IGroup/Reports/VoucherPrint.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/VoucherPrint.rpt","b5fccce6780e2d7cb0c27380f358aad975b7c345","43520","5","IGroup/Reports/VoucherPrint.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/XrayPlainReport (2).rpt","cf86aefdfc484f1eb1dda7807fc2c44f3d3cc576","48640","4","IGroup/Reports/Mine/XrayPlainReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/Backup/XrayPlainReport.rpt","cf86aefdfc484f1eb1dda7807fc2c44f3d3cc576","48640","4","IGroup/Reports/Mine/XrayPlainReport.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/BarcodeLabSamplePrinting - Copy.rpt","9a5b083f35656c0ad045ca43bea9327098a37e33","17408","2","IGroup/Reports/SamplePrintingLab/BarcodeLabSamplePrinting.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/BarcodeLabSamplePrintingCode128 - Copy.rpt","8ecf66c99eee21798421b67f938fd872556085a7","17920","2","Accounts/Reports/IGroup/Reports/BarcodeLabSamplePrintingCode128.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/BarcodeLabSamplePrintingOriginal - Copy.rpt","9bd6dd5e007dfc47034dfc4a33c4c0c102fe4e58","19456","3","Accounts/Reports/IGroup/Reports/BarcodeLabSamplePrintingOld (2).rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/BarcodeLabSamplePrintingOriginal.rpt","9bd6dd5e007dfc47034dfc4a33c4c0c102fe4e58","19456","3","Accounts/Reports/IGroup/Reports/BarcodeLabSamplePrintingOld (2).rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ClinicBillPrint - Copy.rpt","d557139c8a441b30fdc41997019c1216007e7e81","16384","2","Accounts/Reports/IGroup/Reports/ClinicBillPrint (2).rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ClinicBillPrintOld.rpt","0e262cb2b0083f61c15b793ab89d6caa2557c63e","16384","5","IGroup/Reports/ClinicBillPrintxxxx.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ClinicBillPrintORIGINAL.rpt","19cedf3a60a4b56d986dacf58ec6192b4163e6ab","16896","2","Accounts/Reports/IGroup/Reports/ClinicBillPrintOLDFORMAT.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ClinicCreditStatement - Copy.rpt","f8a0d5bb1cf5937cf3a92bfb06157c3b9b0808c6","50176","6","Accounts/Reports/IGroup/Reports/ClinicCreditStatementOrig.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ClinicDailyReceptionInvoiceOld.rpt","0b87796f5d5b370b10aa4f1086c2f0a30a170864","53760","3","IGroup/Reports/ClinicDailyReceptionInvoiceOld.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ClinicDoctorWiseTimeFrame Original Copy.rpt","f3ba53fe602280ecc398a569d80e4dd6e4a1c90a","52224","2","IGroup/Reports/ClinicDoctorWiseTimeFrame Original Copy.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ClinicDoctorWiseTimeFrameTrial.rpt","2f35d31ab3046ab91484666c1bbf25fd0be37e52","51712","2","IGroup/Reports/ClinicDoctorWiseTimeFrameTrial.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/CombinedSummaryStatementDateWise Latest.rpt","56a87b496e14af22c81576ea4dab7f7807194822","57856","2","IGroup/Reports/CombinedSummaryStatementDateWise Latest.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/CombinedSummaryStatementDateWise Old.rpt","06a4933d0528008f871804b8b7b7762794f30b83","51712","2","IGroup/Reports/CombinedSummaryStatementDateWise Old.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/CombinedSummaryStatementDateWise Summary Latest.rpt","97fd9576dd1c89d6592b6fca349f06b538969034","57856","2","IGroup/Reports/CombinedSummaryStatementDateWise Summary Latest.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/CombinedSummaryStatementDateWiseOld.rpt","9d706acc4278e48ff79eca1be8d1b387bacad32f","52224","4","IGroup/Reports/CombinedSummaryStatementDateWiseOld.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/DCMedicalReportFormBackup.rpt","3161871dd31782e8ea56b0de0c5866cf458692a3","46592","4","IGroup/Reports/DCMedicalReportFormBackup.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/DCMedicalReportFormOriginal.rpt","3161871dd31782e8ea56b0de0c5866cf458692a3","46592","4","IGroup/Reports/DCMedicalReportFormBackup.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/DoctorsDailyIncomeReport old.rpt","e1495c146ab9db8a7ce0d3a597551f67ed86144e","51712","2","IGroup/Reports/DoctorsDailyIncomeReport old.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ExpiryListOriginal.rpt","b8f2838f7c26fc5b6c8c1a5fd82aeff2d0bcdd4b","51200","3","IGroup/Reports/ExpiryListOriginal.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ExpiryListPeriodicOriginal.rpt","0f61691e82bc91af252aef2448e958b5a2d90333","51200","3","IGroup/Reports/ExpiryListPeriodicOriginal.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/HREmployeeList Old.rpt","0cad0345656f42fb755a4b1f082738270df9b136","16384","2","IGroup/Reports/HREmployeeList Old.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/IBSalesManSummaryTest.rpt","30619d54425e345da055e400473ba69f95e2b767","54272","2","IGroup/Reports/IBSalesManSummaryTest.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ISP/ATM-Cash Income Summary Statement Per Month Post Final Summary Per Department per ServiceTest.rpt","ab2b0751d84288492cf275d4b7d79433e9e09241","59392","2","IGroup/Reports/ISP/ATM-Cash Income Summary Statement Per Month Post Final Summary Per Department per ServiceTest.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
"Accounts/Reports/IGroup/Reports/ISP/ATM-ClinicDailyReceptionInvoiceSummaryTest.rpt","343e34eae46e7222f900d2f0cf4135d5463eacd4","52224","2","IGroup/Reports/ISP/ATM-ClinicDailyReceptionInvoiceSummaryTest.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate","False","False"
